stem,image_path,mask_coral_path,source,split
C1_BC_PM_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C1_BC_PM_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PM_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_BC_PM_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C1_BC_PM_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PM_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_BC_PM_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C1_BC_PM_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PM_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_BC_PP_T1_29nov24_HBenavides_corr,data\final_dataset\train\images\C1_BC_PP_T1_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PP_T1_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_BC_PP_T2_29nov24_HBenavides_corr,data\final_dataset\train\images\C1_BC_PP_T2_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PP_T2_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_BC_PP_T3_29nov24_HBenavides_corr,data\final_dataset\train\images\C1_BC_PP_T3_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PP_T3_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_BC_PSa_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C1_BC_PSa_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PSa_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_BC_PSa_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C1_BC_PSa_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PSa_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_BC_PSa_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C1_BC_PSa_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PSa_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_BC_PSb_T1_29nov24_HBenavides_corr,data\final_dataset\train\images\C1_BC_PSb_T1_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PSb_T1_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_BC_PSb_T2_29nov24_HBenavides_corr,data\final_dataset\train\images\C1_BC_PSb_T2_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PSb_T2_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_BC_PSb_T3_29nov24_HBenavides_corr,data\final_dataset\train\images\C1_BC_PSb_T3_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_BC_PSb_T3_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gr_PM_T1_30nov24_CGomez_corr,data\final_dataset\train\images\C1_Gr_PM_T1_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gr_PM_T1_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gr_PM_T2_30nov24_CGomez_corr,data\final_dataset\train\images\C1_Gr_PM_T2_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gr_PM_T2_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gr_PM_T3_30nov24_CGomez_corr,data\final_dataset\train\images\C1_Gr_PM_T3_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gr_PM_T3_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gr_PP_T1_30nov24_HBenavides_corr,data\final_dataset\train\images\C1_Gr_PP_T1_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_Gr_PP_T1_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gr_PP_T2_30nov24_HBenavides_corr,data\final_dataset\train\images\C1_Gr_PP_T2_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_Gr_PP_T2_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gr_PP_T3_30nov24_HBenavides_corr,data\final_dataset\train\images\C1_Gr_PP_T3_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_Gr_PP_T3_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gr_PSa_T1_30nov24_CDaza_corr,data\final_dataset\train\images\C1_Gr_PSa_T1_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_Gr_PSa_T1_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_Gr_PSa_T2_30nov24_CDaza_corr,data\final_dataset\train\images\C1_Gr_PSa_T2_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_Gr_PSa_T2_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_Gr_PSa_T3_30nov24_CDaza_corr,data\final_dataset\train\images\C1_Gr_PSa_T3_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_Gr_PSa_T3_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_Gy_EM_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_EM_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_EM_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_EM_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_EM_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_EM_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_EP_T1_27nov24_HBenavides_corr,data\final_dataset\train\images\C1_Gy_EP_T1_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_EP_T1_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gy_EP_T2_27nov24_HBenavides_corr,data\final_dataset\train\images\C1_Gy_EP_T2_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_EP_T2_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gy_EP_T3_27nov24_HBenavides_corr,data\final_dataset\train\images\C1_Gy_EP_T3_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_EP_T3_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gy_ESa_T1_27nov24_HBenavides_corr,data\final_dataset\train\images\C1_Gy_ESa_T1_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_ESa_T1_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gy_ESa_T2_27nov24_HBenavides_corr,data\final_dataset\train\images\C1_Gy_ESa_T2_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_ESa_T2_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gy_ESa_T3_27nov24_HBenavides_corr,data\final_dataset\train\images\C1_Gy_ESa_T3_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_ESa_T3_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C1_Gy_ESb_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_ESb_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_ESb_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_ESb_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_ESb_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_ESb_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_ESb_T3_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_ESb_T3_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_ESb_T3_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PM_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_PM_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PM_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PM_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_PM_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PM_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PM_T3_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_PM_T3_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PM_T3_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PP_T1_27nov24_CDaza_corr,data\final_dataset\train\images\C1_Gy_PP_T1_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PP_T1_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PP_T2_27nov24_CDaza_corr,data\final_dataset\train\images\C1_Gy_PP_T2_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PP_T2_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PP_T3_27nov24_CDaza_corr,data\final_dataset\train\images\C1_Gy_PP_T3_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PP_T3_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PSa_T1_27nov24_CDaza_corr,data\final_dataset\train\images\C1_Gy_PSa_T1_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PSa_T1_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PSa_T2_27nov24_CDaza_corr,data\final_dataset\train\images\C1_Gy_PSa_T2_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PSa_T2_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PSb_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_PSb_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PSb_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PSb_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_PSb_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PSb_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_Gy_PSb_T3_27nov24_CGomez_corr,data\final_dataset\train\images\C1_Gy_PSb_T3_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C1_Gy_PSb_T3_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C1_PB_PM_T1_19nov24_CGomez_Corr,data\final_dataset\train\images\C1_PB_PM_T1_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PM_T1_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PM_T2_19nov24_CGomez_Corr,data\final_dataset\train\images\C1_PB_PM_T2_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PM_T2_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PM_T3_19nov24_CGomez_Corr,data\final_dataset\train\images\C1_PB_PM_T3_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PM_T3_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PP_T1_19nov24_CGomez_Corr,data\final_dataset\train\images\C1_PB_PP_T1_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PP_T1_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PP_T2_19nov24_CGomez_Corr,data\final_dataset\train\images\C1_PB_PP_T2_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PP_T2_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PP_T3_19nov24_CGomez_Corr,data\final_dataset\train\images\C1_PB_PP_T3_19nov24_CGomez_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PP_T3_19nov24_CGomez_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PSA_T1_19nov24_HBenavides_Corr,data\final_dataset\train\images\C1_PB_PSA_T1_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PSA_T1_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PSA_T3_19nov24_HBenavides_Corr,data\final_dataset\train\images\C1_PB_PSA_T3_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PSA_T3_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PSb_T1_19nov24_HBenavides_Corr,data\final_dataset\train\images\C1_PB_PSb_T1_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PSb_T1_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PSb_T2_19nov24_HBenavides_Corr,data\final_dataset\train\images\C1_PB_PSb_T2_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PSb_T2_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C1_PB_PSb_T3_19nov24_HBenavides_Corr,data\final_dataset\train\images\C1_PB_PSb_T3_19nov24_HBenavides_Corr.jpg,data\final_dataset\train\masks_coral\C1_PB_PSb_T3_19nov24_HBenavides_Corr.png,coral_bleaching_reefsupport,train
C20_Gr_PSa_T3_30nov24_CDaza_corr,data\final_dataset\train\images\C20_Gr_PSa_T3_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C20_Gr_PSa_T3_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_EM_T1_29nov24_CGomez_corr,data\final_dataset\train\images\C2_BC_EM_T1_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_EM_T1_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_BC_EM_T2_29nov24_CGomez_corr,data\final_dataset\train\images\C2_BC_EM_T2_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_EM_T2_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_BC_EM_T3_29nov24_CGomez_corr,data\final_dataset\train\images\C2_BC_EM_T3_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_EM_T3_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_BC_EP_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_EP_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_EP_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_EP_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_EP_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_EP_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_EP_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_EP_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_EP_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_ESa_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_ESa_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_ESa_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_ESa_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_ESa_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_ESa_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_ESa_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_ESa_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_ESa_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_ESb_T1_29nov24_CGomez_corr,data\final_dataset\train\images\C2_BC_ESb_T1_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_ESb_T1_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_BC_ESb_T2_29nov24_CGomez_corr,data\final_dataset\train\images\C2_BC_ESb_T2_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_ESb_T2_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_BC_ESb_T3_29nov24_CGomez_corr,data\final_dataset\train\images\C2_BC_ESb_T3_29nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_ESb_T3_29nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_BC_PM_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_PM_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PM_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_PM_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_PM_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PM_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_PM_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_PM_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PM_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_PP_T1_29nov24_HBenavides_corr,data\final_dataset\train\images\C2_BC_PP_T1_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PP_T1_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_BC_PP_T2_29nov24_HBenavides_corr,data\final_dataset\train\images\C2_BC_PP_T2_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PP_T2_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_BC_PP_T3_29nov24_HBenavides_corr,data\final_dataset\train\images\C2_BC_PP_T3_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PP_T3_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_BC_PSa_T1_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_PSa_T1_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PSa_T1_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_PSa_T2_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_PSa_T2_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PSa_T2_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_PSa_T3_29nov24_CDaza_corr,data\final_dataset\train\images\C2_BC_PSa_T3_29nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PSa_T3_29nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_BC_PSb_T1_29nov24_HBenavides_corr,data\final_dataset\train\images\C2_BC_PSb_T1_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PSb_T1_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_BC_PSb_T2_29nov24_HBenavides_corr,data\final_dataset\train\images\C2_BC_PSb_T2_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PSb_T2_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_BC_PSb_T3_29nov24_HBenavides_corr,data\final_dataset\train\images\C2_BC_PSb_T3_29nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_BC_PSb_T3_29nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gr_PM_T1_30nov24_CGomez_corr,data\final_dataset\train\images\C2_Gr_PM_T1_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gr_PM_T1_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gr_PM_T2_30nov24_CGomez_corr,data\final_dataset\train\images\C2_Gr_PM_T2_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gr_PM_T2_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gr_PM_T3_30nov24_CGomez_corr,data\final_dataset\train\images\C2_Gr_PM_T3_30nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gr_PM_T3_30nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gr_PP_T1_30nov24_HBenavides_corr,data\final_dataset\train\images\C2_Gr_PP_T1_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_Gr_PP_T1_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gr_PP_T2_30nov24_HBenavides_corr,data\final_dataset\train\images\C2_Gr_PP_T2_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_Gr_PP_T2_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gr_PP_T3_30nov24_HBenavides_corr,data\final_dataset\train\images\C2_Gr_PP_T3_30nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_Gr_PP_T3_30nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gr_PSa_T1_30nov24_CDaza_corr,data\final_dataset\train\images\C2_Gr_PSa_T1_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_Gr_PSa_T1_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_Gr_PSa_T2_30nov24_CDaza_corr,data\final_dataset\train\images\C2_Gr_PSa_T2_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_Gr_PSa_T2_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_Gr_PSa_T3_30nov24_CDaza_corr,data\final_dataset\train\images\C2_Gr_PSa_T3_30nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_Gr_PSa_T3_30nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_Gy_EM_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C2_Gy_EM_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_EM_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gy_EM_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C2_Gy_EM_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_EM_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gy_EP_T1_27nov24_HBenavides_corr,data\final_dataset\train\images\C2_Gy_EP_T1_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_EP_T1_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gy_EP_T2_27nov24_HBenavides_corr,data\final_dataset\train\images\C2_Gy_EP_T2_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_EP_T2_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gy_EP_T3_27nov24_HBenavides_corr,data\final_dataset\train\images\C2_Gy_EP_T3_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_EP_T3_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gy_ESa_T1_27nov24_HBenavides_corr,data\final_dataset\train\images\C2_Gy_ESa_T1_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_ESa_T1_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gy_ESa_T2_27nov24_HBenavides_corr,data\final_dataset\train\images\C2_Gy_ESa_T2_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_ESa_T2_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gy_ESa_T3_27nov24_HBenavides_corr,data\final_dataset\train\images\C2_Gy_ESa_T3_27nov24_HBenavides_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_ESa_T3_27nov24_HBenavides_corr.png,coral_bleaching_reefsupport,train
C2_Gy_ESb_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C2_Gy_ESb_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_ESb_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gy_ESb_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C2_Gy_ESb_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_ESb_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gy_ESb_T3_27nov24_CGomez_corr,data\final_dataset\train\images\C2_Gy_ESb_T3_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_ESb_T3_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gy_PM_T1_27nov24_CGomez_corr,data\final_dataset\train\images\C2_Gy_PM_T1_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_PM_T1_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gy_PM_T2_27nov24_CGomez_corr,data\final_dataset\train\images\C2_Gy_PM_T2_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_PM_T2_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gy_PM_T3_27nov24_CGomez_corr,data\final_dataset\train\images\C2_Gy_PM_T3_27nov24_CGomez_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_PM_T3_27nov24_CGomez_corr.png,coral_bleaching_reefsupport,train
C2_Gy_PP_T1_27nov24_CDaza_corr,data\final_dataset\train\images\C2_Gy_PP_T1_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_PP_T1_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
C2_Gy_PP_T2_27nov24_CDaza_corr,data\final_dataset\train\images\C2_Gy_PP_T2_27nov24_CDaza_corr.jpg,data\final_dataset\train\masks_coral\C2_Gy_PP_T2_27nov24_CDaza_corr.png,coral_bleaching_reefsupport,train
